99.09339920682939, -0.7575757575758644
99.09339920682939, 6.630131098216225
99.09339920682939, 18.047496238985445
99.09339920682939, 37.52417794970984
99.09339920682939, 65.06017623038895
98.21816674508756, 98.64066193853421
109.59618874773145, 110.72963679346651
121.8494432121172, 120.13217279174717
141.10455737043765, 136.25080593165694
162.11013645224176, 157.07070707070704
186.61664538101326, 179.9054373522457
206.7469920010755, 190.6511927788523
226.87733862113782, 206.0982162045991
247.00768524120008, 231.61938534278954
273.26465909345524, 250.42445733935097
292.51977325177575, 265.1998710509348
318.7767471040309, 285.348162475822
340.6575586475769, 285.348162475822
374.7916246555086, 314.8989898989898
393.17150635208714, 337.0621104663657
412.42662051040764, 344.44981732215774
432.5569671304699, 351.83752417794966
443.9349891331139, 363.92649903288196
461.4396383679505, 374.67225445948844
473.6928928323363, 386.7612293144207
496.4489368376241, 396.83537502686437
525.3316080751049, 408.9243498817966
544.5867222334252, 415.6404470234257
562.091371468262, 426.3862024500322
571.7189285474221, 440.4900064474532
581.3464856265825, 455.26542015903715
586.5978803970336, 468.0260047281323
603.2272971701284, 484.81624758220494
622.482411328449, 502.27810015044054
652.2403150276714, 518.3967332903503
686.3743810356032, 542.5746830002149
716.1322847348256, 561.3797549967762
746.7654208957899, 580.1848269933375
780.8994869037217, 598.318289275736
801.029833523784, 607.0492155598538
833.4134346082319, 614.4369224156458
868.4227330779056, 621.8246292714377
886.8026147744843, 639.9580915538362
899.9311017006119, 665.4792606920266
934.0651677085434, 682.2695035460993
971.7001635634424, 690.3288201160541
1005.8342295713744, 691.6720395443799
1027.7150411149203, 674.2101869761443
1049.5958526584661, 648.689017837954
1069.7261992785286, 623.8394584139264
1088.1060809751073, 602.3479475607135
1092.4822432838164, 592.9454115624328
1101.2345679012349, 554.6636578551472
1111.7373574421367, 492.20395443799697
1121.364914521297, 444.5196647324306
1130.1172391387154, 406.90952073930794
1137.11909883265, 366.61293788953355
1141.4952611413592, 338.40532989469153
1139.7447962178755, 303.4816247582205
1139.7447962178755, 267.88630990758645
1136.243866370908, 252.43928648183953
1129.2420066769737, 229.60455620030086
1123.1153794447805, 207.44143563292494
1120.4896820595552, 191.99441220717813
1128.3667742152318, 164.45841392649902
1133.6181689856828, 138.26563507414562
1136.243866370908, 106.69997850848904
1135.3686339091664, 80.50719965613575
1134.4934014474245, 55.65764023210829
1133.6181689856828, 32.82290995056951
1130.992471600457, 1.9288630990757838
