GenNb-1   ||  MinChi2: 406.9619874632384   ||  MeanChi2: 760.3342579635922   ||  StdChi2: 158.31126700390428   ||  
GenNb-2   ||  MinChi2: 335.23742124748463   ||  MeanChi2: 734.0477726770864   ||  StdChi2: 198.59461059696469   ||  
GenNb-3   ||  MinChi2: 335.23742124748463   ||  MeanChi2: 683.7837993156393   ||  StdChi2: 178.26815327433874   ||  
GenNb-4   ||  MinChi2: 112.89500448202136   ||  MeanChi2: 581.6650556031085   ||  StdChi2: 250.68221228240878   ||  
GenNb-5   ||  MinChi2: 110.58271836222139   ||  MeanChi2: 504.6055075773837   ||  StdChi2: 269.9731329021548   ||  
GenNb-6   ||  MinChi2: 86.03482486716938   ||  MeanChi2: 402.1709042739905   ||  StdChi2: 248.87769299632603   ||  
GenNb-7   ||  MinChi2: 86.03482486716938   ||  MeanChi2: 372.1518175456903   ||  StdChi2: 218.76415463520672   ||  
GenNb-8   ||  MinChi2: 86.03482486716938   ||  MeanChi2: 287.0759407049237   ||  StdChi2: 136.71183020451372   ||  
GenNb-9   ||  MinChi2: 86.03482486716938   ||  MeanChi2: 269.3372008778826   ||  StdChi2: 129.98651811802225   ||  
GenNb-10   ||  MinChi2: 49.82625391757646   ||  MeanChi2: 209.84139779061837   ||  StdChi2: 112.68037019647899   ||  
GenNb-11   ||  MinChi2: 22.689712177682182   ||  MeanChi2: 132.95564488469932   ||  StdChi2: 87.2480934174234   ||  
GenNb-12   ||  MinChi2: 14.052236202343282   ||  MeanChi2: 80.47570742048859   ||  StdChi2: 54.163415737900515   ||  
GenNb-13   ||  MinChi2: 5.8291824718315635   ||  MeanChi2: 51.791473162143085   ||  StdChi2: 36.58351980287137   ||  
