GenNb-2   ||  MinChi2: 487.6117444848186   ||  MeanChi2: 850.6949527223417   ||  StdChi2: 135.2405063845042   ||  
GenNb-3   ||  MinChi2: 464.3141184834488   ||  MeanChi2: 803.1255884542727   ||  StdChi2: 173.78408713005385   ||  
GenNb-4   ||  MinChi2: 464.3141184834488   ||  MeanChi2: 762.3622402919237   ||  StdChi2: 152.16897141638958   ||  
GenNb-5   ||  MinChi2: 464.3141184834488   ||  MeanChi2: 746.7697097919306   ||  StdChi2: 151.89276890170487   ||  
GenNb-6   ||  MinChi2: 464.3141184834488   ||  MeanChi2: 737.3313903956112   ||  StdChi2: 144.51959400474848   ||  
GenNb-7   ||  MinChi2: 464.3141184834488   ||  MeanChi2: 700.0668555476266   ||  StdChi2: 156.6796082425534   ||  
GenNb-8   ||  MinChi2: 246.79183470630142   ||  MeanChi2: 672.607145806189   ||  StdChi2: 202.66845830932442   ||  
GenNb-9   ||  MinChi2: 246.79183470630142   ||  MeanChi2: 639.6333685056642   ||  StdChi2: 181.96122476138993   ||  
GenNb-10   ||  MinChi2: 246.79183470630142   ||  MeanChi2: 608.0172428332628   ||  StdChi2: 165.39188315590914   ||  
GenNb-11   ||  MinChi2: 59.05088725727473   ||  MeanChi2: 530.9452370050446   ||  StdChi2: 215.94748533039365   ||  
GenNb-12   ||  MinChi2: 59.05088725727473   ||  MeanChi2: 458.9739347098777   ||  StdChi2: 173.10390416132475   ||  
GenNb-13   ||  MinChi2: 59.05088725727473   ||  MeanChi2: 379.07455864594374   ||  StdChi2: 171.23967394137384   ||  
GenNb-14   ||  MinChi2: 59.05088725727473   ||  MeanChi2: 252.6551742586853   ||  StdChi2: 196.3761073589479   ||  
GenNb-15   ||  MinChi2: 15.865400236343564   ||  MeanChi2: 185.66276449644286   ||  StdChi2: 167.8951202624655   ||  
GenNb-16   ||  MinChi2: 15.865400236343564   ||  MeanChi2: 154.09002767117565   ||  StdChi2: 139.87401142747632   ||  
GenNb-17   ||  MinChi2: 15.865400236343564   ||  MeanChi2: 92.43622920692698   ||  StdChi2: 51.40298544373409   ||  
