GenNb-1   ||  MinChi2: 779.3982801068533   ||  MeanChi2: 846.0524301358379   ||  StdChi2: 46.67048800048619   ||  
GenNb-2   ||  MinChi2: 728.9368723655049   ||  MeanChi2: 817.6010031135874   ||  StdChi2: 55.86915889022133   ||  
GenNb-3   ||  MinChi2: 607.6974950263074   ||  MeanChi2: 789.25931636996   ||  StdChi2: 84.22960480567762   ||  
GenNb-4   ||  MinChi2: 607.6974950263074   ||  MeanChi2: 786.394616151556   ||  StdChi2: 79.9067195778907   ||  
GenNb-5   ||  MinChi2: 607.6974950263074   ||  MeanChi2: 779.5613039103932   ||  StdChi2: 87.12396138429605   ||  
GenNb-6   ||  MinChi2: 607.6974950263074   ||  MeanChi2: 775.4972627861878   ||  StdChi2: 83.09937686663156   ||  
GenNb-7   ||  MinChi2: 558.3326161529777   ||  MeanChi2: 741.5959415260809   ||  StdChi2: 94.80267888795035   ||  
GenNb-8   ||  MinChi2: 538.7909142943652   ||  MeanChi2: 729.4146579601296   ||  StdChi2: 110.88813576075918   ||  
GenNb-9   ||  MinChi2: 538.7909142943652   ||  MeanChi2: 729.3185229700017   ||  StdChi2: 110.77794075562225   ||  
GenNb-10   ||  MinChi2: 538.7909142943652   ||  MeanChi2: 706.4842340667701   ||  StdChi2: 107.55541276349743   ||  
GenNb-11   ||  MinChi2: 538.7909142943652   ||  MeanChi2: 705.1092165309352   ||  StdChi2: 106.39197121695987   ||  
GenNb-12   ||  MinChi2: 490.1763142910252   ||  MeanChi2: 692.6036954204031   ||  StdChi2: 114.72934521894639   ||  
GenNb-13   ||  MinChi2: 196.91222086128664   ||  MeanChi2: 624.5524128826823   ||  StdChi2: 185.55821975609004   ||  
GenNb-14   ||  MinChi2: 196.91222086128664   ||  MeanChi2: 539.9490439287827   ||  StdChi2: 200.9106667620844   ||  
GenNb-15   ||  MinChi2: 160.50200561274914   ||  MeanChi2: 443.96107137003963   ||  StdChi2: 214.63595378930202   ||  
GenNb-16   ||  MinChi2: 100.51925214801315   ||  MeanChi2: 435.8267944764402   ||  StdChi2: 221.2884798842838   ||  
GenNb-17   ||  MinChi2: 100.51925214801315   ||  MeanChi2: 415.1244007023629   ||  StdChi2: 219.9325903522335   ||  
GenNb-18   ||  MinChi2: 78.17139619572205   ||  MeanChi2: 317.42578623665725   ||  StdChi2: 195.71652616933176   ||  
GenNb-19   ||  MinChi2: 78.17139619572205   ||  MeanChi2: 299.24050187735725   ||  StdChi2: 187.98260701329085   ||  
GenNb-20   ||  MinChi2: 75.30646125081918   ||  MeanChi2: 236.1289428661857   ||  StdChi2: 176.07794025355827   ||  
GenNb-21   ||  MinChi2: 10.283245496609668   ||  MeanChi2: 124.32625528418376   ||  StdChi2: 73.19819609339416   ||  
GenNb-22   ||  MinChi2: 10.283245496609668   ||  MeanChi2: 105.6225079427348   ||  StdChi2: 71.30824802719697   ||  
GenNb-23   ||  MinChi2: 10.283245496609668   ||  MeanChi2: 82.30936541604154   ||  StdChi2: 43.51165564247434   ||  
GenNb-24   ||  MinChi2: 2.7787430830968645   ||  MeanChi2: 65.8004053920608   ||  StdChi2: 37.99402703572875   ||  
