GenNb-1   ||  MinChi2: 130.88613635184416   ||  MeanChi2: 130.88613635184416   ||  StdChi2: 0.0   ||  
GenNb-27   ||  MinChi2: 102.84988369510044   ||  MeanChi2: 102.84988369510044   ||  StdChi2: 0.0   ||  
GenNb-28   ||  MinChi2: 100.73697105238845   ||  MeanChi2: 100.73697105238845   ||  StdChi2: 0.0   ||  
GenNb-29   ||  MinChi2: 99.89388362092303   ||  MeanChi2: 99.89388362092303   ||  StdChi2: 0.0   ||  
GenNb-30   ||  MinChi2: 97.8635302501068   ||  MeanChi2: 97.8635302501068   ||  StdChi2: 0.0   ||  
GenNb-31   ||  MinChi2: 95.07959087594112   ||  MeanChi2: 95.07959087594112   ||  StdChi2: 0.0   ||  
GenNb-32   ||  MinChi2: 92.07591077304369   ||  MeanChi2: 92.07591077304369   ||  StdChi2: 0.0   ||  
GenNb-33   ||  MinChi2: 91.24895273810728   ||  MeanChi2: 91.24895273810728   ||  StdChi2: 0.0   ||  
GenNb-34   ||  MinChi2: 88.337128171772   ||  MeanChi2: 88.337128171772   ||  StdChi2: 0.0   ||  
GenNb-35   ||  MinChi2: 86.51889650669885   ||  MeanChi2: 86.51889650669885   ||  StdChi2: 0.0   ||  
GenNb-36   ||  MinChi2: 85.86084582306064   ||  MeanChi2: 85.86084582306064   ||  StdChi2: 0.0   ||  
GenNb-37   ||  MinChi2: 81.50677447683896   ||  MeanChi2: 81.50677447683896   ||  StdChi2: 0.0   ||  
GenNb-38   ||  MinChi2: 77.71033017554741   ||  MeanChi2: 77.71033017554741   ||  StdChi2: 0.0   ||  
GenNb-39   ||  MinChi2: 76.21870653141714   ||  MeanChi2: 76.21870653141714   ||  StdChi2: 0.0   ||  
GenNb-40   ||  MinChi2: 72.64042983623288   ||  MeanChi2: 72.64042983623288   ||  StdChi2: 0.0   ||  
GenNb-41   ||  MinChi2: 71.12542457094918   ||  MeanChi2: 71.12542457094918   ||  StdChi2: 0.0   ||  
GenNb-42   ||  MinChi2: 70.91901277777443   ||  MeanChi2: 70.91901277777443   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 70.3257446528127   ||  MeanChi2: 70.3257446528127   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 68.7853407907426   ||  MeanChi2: 68.7853407907426   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 67.46052447892315   ||  MeanChi2: 67.46052447892315   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 67.35960647125064   ||  MeanChi2: 67.35960647125064   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 66.24155867146165   ||  MeanChi2: 66.24155867146165   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 66.18103942506623   ||  MeanChi2: 66.18103942506623   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 65.02297327805331   ||  MeanChi2: 65.02297327805331   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 64.62687412022457   ||  MeanChi2: 64.62687412022457   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 64.31581388520839   ||  MeanChi2: 64.31581388520839   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 61.86905954169181   ||  MeanChi2: 61.86905954169181   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 60.95738452980082   ||  MeanChi2: 60.95738452980082   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 59.93437864613142   ||  MeanChi2: 59.93437864613142   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 59.5440415025275   ||  MeanChi2: 59.5440415025275   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 58.413919931497006   ||  MeanChi2: 58.413919931497006   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 57.60416193054655   ||  MeanChi2: 57.60416193054655   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 57.25753759152896   ||  MeanChi2: 57.25753759152896   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 56.9446682144484   ||  MeanChi2: 56.9446682144484   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 56.72634301700335   ||  MeanChi2: 56.72634301700335   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 56.70757955452695   ||  MeanChi2: 56.70757955452695   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 55.50003187910389   ||  MeanChi2: 55.50003187910389   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 53.97169056437725   ||  MeanChi2: 53.97169056437725   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 50.57567120348428   ||  MeanChi2: 50.57567120348428   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 49.85574282551557   ||  MeanChi2: 49.85574282551557   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 47.48845482669262   ||  MeanChi2: 47.48845482669262   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 44.77071980778006   ||  MeanChi2: 44.77071980778006   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 42.37399748427521   ||  MeanChi2: 42.37399748427521   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 38.62185023465799   ||  MeanChi2: 38.62185023465799   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 37.89427093679158   ||  MeanChi2: 37.89427093679158   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 36.69180858426446   ||  MeanChi2: 36.69180858426446   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 35.17798151065612   ||  MeanChi2: 35.17798151065612   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 35.02207325023945   ||  MeanChi2: 35.02207325023945   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 34.99347497437614   ||  MeanChi2: 34.99347497437614   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 34.8667012341603   ||  MeanChi2: 34.8667012341603   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 29.368562561437606   ||  MeanChi2: 29.368562561437606   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 29.051208398963208   ||  MeanChi2: 29.051208398963208   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 26.56401479114453   ||  MeanChi2: 26.56401479114453   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 25.412792710186224   ||  MeanChi2: 25.412792710186224   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 24.58507547669212   ||  MeanChi2: 24.58507547669212   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 23.49391718856859   ||  MeanChi2: 23.49391718856859   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 23.029536672910137   ||  MeanChi2: 23.029536672910137   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 22.760842222564346   ||  MeanChi2: 22.760842222564346   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 21.516802584310778   ||  MeanChi2: 21.516802584310778   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 20.8591814952116   ||  MeanChi2: 20.8591814952116   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 20.638400535978764   ||  MeanChi2: 20.638400535978764   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 20.197797019617955   ||  MeanChi2: 20.197797019617955   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 19.619487027238222   ||  MeanChi2: 19.619487027238222   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 18.93448591026335   ||  MeanChi2: 18.93448591026335   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 18.790474887431074   ||  MeanChi2: 18.790474887431074   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 17.928500102590373   ||  MeanChi2: 17.928500102590373   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 17.92688052439096   ||  MeanChi2: 17.92688052439096   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 17.703368751389025   ||  MeanChi2: 17.703368751389025   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 16.754057814125964   ||  MeanChi2: 16.754057814125964   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 16.631940606708753   ||  MeanChi2: 16.631940606708753   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 16.53851541363639   ||  MeanChi2: 16.53851541363639   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 16.281162897845288   ||  MeanChi2: 16.281162897845288   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 15.73681294117045   ||  MeanChi2: 15.73681294117045   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 15.220822103442151   ||  MeanChi2: 15.220822103442151   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 14.96410407950922   ||  MeanChi2: 14.96410407950922   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 13.545201787657838   ||  MeanChi2: 13.545201787657838   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 13.477418785749203   ||  MeanChi2: 13.477418785749203   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 13.458686195550358   ||  MeanChi2: 13.458686195550358   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 13.45667516108948   ||  MeanChi2: 13.45667516108948   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 13.230173516586492   ||  MeanChi2: 13.230173516586492   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 12.984081877900726   ||  MeanChi2: 12.984081877900726   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 12.275802328582925   ||  MeanChi2: 12.275802328582925   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 12.149536617726556   ||  MeanChi2: 12.149536617726556   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 10.344977045296899   ||  MeanChi2: 10.344977045296899   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 10.258970486050064   ||  MeanChi2: 10.258970486050064   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 9.16440369394117   ||  MeanChi2: 9.16440369394117   ||  StdChi2: 0.0   ||  
