GenNb-1   ||  MinChi2: 52.75523220388865   ||  MeanChi2: 52.75523220388865   ||  StdChi2: 0.0   ||  
GenNb-19   ||  MinChi2: 45.616162282737704   ||  MeanChi2: 45.616162282737704   ||  StdChi2: 0.0   ||  
GenNb-20   ||  MinChi2: 45.20218949053546   ||  MeanChi2: 45.20218949053546   ||  StdChi2: 0.0   ||  
GenNb-21   ||  MinChi2: 44.00204000452017   ||  MeanChi2: 44.00204000452017   ||  StdChi2: 0.0   ||  
GenNb-22   ||  MinChi2: 43.52330795255769   ||  MeanChi2: 43.52330795255769   ||  StdChi2: 0.0   ||  
GenNb-23   ||  MinChi2: 43.357021531149925   ||  MeanChi2: 43.357021531149925   ||  StdChi2: 0.0   ||  
GenNb-24   ||  MinChi2: 43.34413895053467   ||  MeanChi2: 43.34413895053467   ||  StdChi2: 0.0   ||  
GenNb-25   ||  MinChi2: 42.49187647505994   ||  MeanChi2: 42.49187647505994   ||  StdChi2: 0.0   ||  
GenNb-26   ||  MinChi2: 41.410490790459114   ||  MeanChi2: 41.410490790459114   ||  StdChi2: 0.0   ||  
GenNb-27   ||  MinChi2: 41.23215733015356   ||  MeanChi2: 41.23215733015356   ||  StdChi2: 0.0   ||  
GenNb-28   ||  MinChi2: 41.18967624649996   ||  MeanChi2: 41.18967624649996   ||  StdChi2: 0.0   ||  
GenNb-29   ||  MinChi2: 40.626502502188536   ||  MeanChi2: 40.626502502188536   ||  StdChi2: 0.0   ||  
GenNb-30   ||  MinChi2: 40.269043812430475   ||  MeanChi2: 40.269043812430475   ||  StdChi2: 0.0   ||  
GenNb-31   ||  MinChi2: 39.34307390313419   ||  MeanChi2: 39.34307390313419   ||  StdChi2: 0.0   ||  
GenNb-32   ||  MinChi2: 38.40967066842227   ||  MeanChi2: 38.40967066842227   ||  StdChi2: 0.0   ||  
GenNb-33   ||  MinChi2: 38.36680342825101   ||  MeanChi2: 38.36680342825101   ||  StdChi2: 0.0   ||  
GenNb-34   ||  MinChi2: 36.36879183602026   ||  MeanChi2: 36.36879183602026   ||  StdChi2: 0.0   ||  
GenNb-35   ||  MinChi2: 35.16598962500297   ||  MeanChi2: 35.16598962500297   ||  StdChi2: 0.0   ||  
GenNb-36   ||  MinChi2: 33.30304633499286   ||  MeanChi2: 33.30304633499286   ||  StdChi2: 0.0   ||  
GenNb-37   ||  MinChi2: 33.09564108810394   ||  MeanChi2: 33.09564108810394   ||  StdChi2: 0.0   ||  
GenNb-38   ||  MinChi2: 32.171452529488036   ||  MeanChi2: 32.171452529488036   ||  StdChi2: 0.0   ||  
GenNb-39   ||  MinChi2: 31.77238116056684   ||  MeanChi2: 31.77238116056684   ||  StdChi2: 0.0   ||  
GenNb-40   ||  MinChi2: 30.46391062985797   ||  MeanChi2: 30.46391062985797   ||  StdChi2: 0.0   ||  
GenNb-41   ||  MinChi2: 29.118039080451688   ||  MeanChi2: 29.118039080451688   ||  StdChi2: 0.0   ||  
GenNb-42   ||  MinChi2: 28.67626024256365   ||  MeanChi2: 28.67626024256365   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 27.531307913199566   ||  MeanChi2: 27.531307913199566   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 27.12631562564923   ||  MeanChi2: 27.12631562564923   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 26.423339767935875   ||  MeanChi2: 26.423339767935875   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 25.350522233750375   ||  MeanChi2: 25.350522233750375   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 24.615503928173023   ||  MeanChi2: 24.615503928173023   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 24.194566454467388   ||  MeanChi2: 24.194566454467388   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 24.15390311247249   ||  MeanChi2: 24.15390311247249   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 24.03644256630262   ||  MeanChi2: 24.03644256630262   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 23.634089664224266   ||  MeanChi2: 23.634089664224266   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 23.61540659334039   ||  MeanChi2: 23.61540659334039   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 22.476330039901402   ||  MeanChi2: 22.476330039901402   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 21.73241664920229   ||  MeanChi2: 21.73241664920229   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 20.63365417278153   ||  MeanChi2: 20.63365417278153   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 19.8329151179167   ||  MeanChi2: 19.8329151179167   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 19.13137869860734   ||  MeanChi2: 19.13137869860734   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 18.431949261470464   ||  MeanChi2: 18.431949261470464   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 18.32668557687285   ||  MeanChi2: 18.32668557687285   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 17.8527615928509   ||  MeanChi2: 17.8527615928509   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 17.785643193760908   ||  MeanChi2: 17.785643193760908   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 17.50333404801434   ||  MeanChi2: 17.50333404801434   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 17.42682153624979   ||  MeanChi2: 17.42682153624979   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 17.378168625107378   ||  MeanChi2: 17.378168625107378   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 15.562099722194032   ||  MeanChi2: 15.562099722194032   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 14.823873944880914   ||  MeanChi2: 14.823873944880914   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 14.674615700890987   ||  MeanChi2: 14.674615700890987   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 14.638803380942068   ||  MeanChi2: 14.638803380942068   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 14.163374470105914   ||  MeanChi2: 14.163374470105914   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 13.372626418163078   ||  MeanChi2: 13.372626418163078   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 12.816504627354343   ||  MeanChi2: 12.816504627354343   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 12.499598120554651   ||  MeanChi2: 12.499598120554651   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 12.407382188795877   ||  MeanChi2: 12.407382188795877   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 11.860282989055298   ||  MeanChi2: 11.860282989055298   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 11.267979585810654   ||  MeanChi2: 11.267979585810654   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 10.083890602499489   ||  MeanChi2: 10.083890602499489   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 10.055542677934499   ||  MeanChi2: 10.055542677934499   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 8.439505926269389   ||  MeanChi2: 8.439505926269389   ||  StdChi2: 0.0   ||  
