GenNb-3   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 328399.55366808956   ||  StdChi2: 665277.9931891463   ||  
GenNb-5   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 315551.22852756165   ||  StdChi2: 669599.5638159399   ||  
GenNb-7   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 315356.63537395996   ||  StdChi2: 669687.7433833975   ||  
GenNb-9   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 303821.1019495061   ||  StdChi2: 673465.0535911126   ||  
GenNb-10   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 302418.63092057616   ||  StdChi2: 673978.8703168029   ||  
GenNb-11   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 301669.2835947696   ||  StdChi2: 674297.1678669414   ||  
GenNb-12   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 296792.50952642265   ||  StdChi2: 675674.9015203442   ||  
GenNb-13   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 294951.72215379064   ||  StdChi2: 676403.0409586594   ||  
GenNb-15   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 290428.7935266716   ||  StdChi2: 677674.1953335057   ||  
GenNb-16   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 287614.13105232676   ||  StdChi2: 678694.140645141   ||  
GenNb-17   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 287598.0365647142   ||  StdChi2: 678692.5510753741   ||  
GenNb-21   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 284331.60950274457   ||  StdChi2: 679919.2521420271   ||  
GenNb-22   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 279031.666367495   ||  StdChi2: 681648.2012332507   ||  
GenNb-23   ||  MinChi2: 3359.7292735474352   ||  MeanChi2: 278135.32897591486   ||  StdChi2: 681980.6999093135   ||  
GenNb-30   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 275508.55681731895   ||  StdChi2: 683004.7214935106   ||  
GenNb-35   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 151596.82791655563   ||  StdChi2: 378590.72600213706   ||  
GenNb-36   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 130319.52737063926   ||  StdChi2: 315238.3646729094   ||  
GenNb-38   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 130104.87118399442   ||  StdChi2: 315234.95372736506   ||  
GenNb-39   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 129366.95171783897   ||  StdChi2: 315509.7074341845   ||  
GenNb-40   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 129138.83789039729   ||  StdChi2: 315595.99333440186   ||  
GenNb-41   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 128489.52823751578   ||  StdChi2: 315641.38917551725   ||  
GenNb-42   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 124329.7641106298   ||  StdChi2: 315881.79402475554   ||  
GenNb-43   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 124123.35235431069   ||  StdChi2: 315959.9501798805   ||  
GenNb-44   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 123521.94608709749   ||  StdChi2: 316049.03382739756   ||  
GenNb-45   ||  MinChi2: 1022.1390628189436   ||  MeanChi2: 109569.88243342831   ||  StdChi2: 274317.48307836975   ||  
