GenNb-1   ||  MinChi2: 131090.75660784193   ||  MeanChi2: 131090.75660784193   ||  StdChi2: 0.0   ||  
GenNb-19   ||  MinChi2: 82699.44606976089   ||  MeanChi2: 82699.44606976089   ||  StdChi2: 0.0   ||  
GenNb-20   ||  MinChi2: 81697.08033919381   ||  MeanChi2: 81697.08033919381   ||  StdChi2: 0.0   ||  
GenNb-21   ||  MinChi2: 81245.87387156616   ||  MeanChi2: 81245.87387156616   ||  StdChi2: 0.0   ||  
GenNb-22   ||  MinChi2: 79623.40190697675   ||  MeanChi2: 79623.40190697675   ||  StdChi2: 0.0   ||  
GenNb-23   ||  MinChi2: 74062.54037284003   ||  MeanChi2: 74062.54037284003   ||  StdChi2: 0.0   ||  
GenNb-24   ||  MinChi2: 73539.58717116468   ||  MeanChi2: 73539.58717116468   ||  StdChi2: 0.0   ||  
GenNb-25   ||  MinChi2: 73378.04666138411   ||  MeanChi2: 73378.04666138411   ||  StdChi2: 0.0   ||  
GenNb-26   ||  MinChi2: 72664.74905604162   ||  MeanChi2: 72664.74905604162   ||  StdChi2: 0.0   ||  
GenNb-27   ||  MinChi2: 66392.87561630199   ||  MeanChi2: 66392.87561630199   ||  StdChi2: 0.0   ||  
GenNb-28   ||  MinChi2: 64838.98093167633   ||  MeanChi2: 64838.98093167633   ||  StdChi2: 0.0   ||  
GenNb-29   ||  MinChi2: 64682.16505218704   ||  MeanChi2: 64682.16505218704   ||  StdChi2: 0.0   ||  
GenNb-30   ||  MinChi2: 63506.751454732585   ||  MeanChi2: 63506.751454732585   ||  StdChi2: 0.0   ||  
GenNb-31   ||  MinChi2: 62096.9174878703   ||  MeanChi2: 62096.9174878703   ||  StdChi2: 0.0   ||  
GenNb-32   ||  MinChi2: 61996.46168589091   ||  MeanChi2: 61996.46168589091   ||  StdChi2: 0.0   ||  
GenNb-33   ||  MinChi2: 58298.564002009196   ||  MeanChi2: 58298.564002009196   ||  StdChi2: 0.0   ||  
GenNb-34   ||  MinChi2: 53687.89013604682   ||  MeanChi2: 53687.89013604682   ||  StdChi2: 0.0   ||  
GenNb-35   ||  MinChi2: 52352.46430424561   ||  MeanChi2: 52352.46430424561   ||  StdChi2: 0.0   ||  
GenNb-36   ||  MinChi2: 50964.88352452202   ||  MeanChi2: 50964.88352452202   ||  StdChi2: 0.0   ||  
GenNb-37   ||  MinChi2: 49755.7407835921   ||  MeanChi2: 49755.7407835921   ||  StdChi2: 0.0   ||  
GenNb-38   ||  MinChi2: 49653.91819724785   ||  MeanChi2: 49653.91819724785   ||  StdChi2: 0.0   ||  
GenNb-39   ||  MinChi2: 49508.115175565916   ||  MeanChi2: 49508.115175565916   ||  StdChi2: 0.0   ||  
GenNb-40   ||  MinChi2: 48601.87594312261   ||  MeanChi2: 48601.87594312261   ||  StdChi2: 0.0   ||  
GenNb-41   ||  MinChi2: 48129.9995289067   ||  MeanChi2: 48129.9995289067   ||  StdChi2: 0.0   ||  
GenNb-42   ||  MinChi2: 47203.38427693034   ||  MeanChi2: 47203.38427693034   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 44065.12552923077   ||  MeanChi2: 44065.12552923077   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 42400.14655200074   ||  MeanChi2: 42400.14655200074   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 39561.82716219603   ||  MeanChi2: 39561.82716219603   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 38778.56614036225   ||  MeanChi2: 38778.56614036225   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 37750.779522229095   ||  MeanChi2: 37750.779522229095   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 35200.428476740206   ||  MeanChi2: 35200.428476740206   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 33285.32533220393   ||  MeanChi2: 33285.32533220393   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 32343.72950354982   ||  MeanChi2: 32343.72950354982   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 30936.41624761465   ||  MeanChi2: 30936.41624761465   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 30749.02057909673   ||  MeanChi2: 30749.02057909673   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 30670.184110880935   ||  MeanChi2: 30670.184110880935   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 30172.201603070687   ||  MeanChi2: 30172.201603070687   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 29875.945905726305   ||  MeanChi2: 29875.945905726305   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 29753.438247418966   ||  MeanChi2: 29753.438247418966   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 29162.14932496647   ||  MeanChi2: 29162.14932496647   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 29161.061472340836   ||  MeanChi2: 29161.061472340836   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 29108.13531065517   ||  MeanChi2: 29108.13531065517   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 28355.05505810261   ||  MeanChi2: 28355.05505810261   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 25796.13577722543   ||  MeanChi2: 25796.13577722543   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 25721.034855911694   ||  MeanChi2: 25721.034855911694   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 25074.150938111754   ||  MeanChi2: 25074.150938111754   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 24671.27043801995   ||  MeanChi2: 24671.27043801995   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 24106.24445743128   ||  MeanChi2: 24106.24445743128   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 21134.86749826077   ||  MeanChi2: 21134.86749826077   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 21051.65579517811   ||  MeanChi2: 21051.65579517811   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 20986.942117282433   ||  MeanChi2: 20986.942117282433   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 20693.538175613685   ||  MeanChi2: 20693.538175613685   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 19336.794709399925   ||  MeanChi2: 19336.794709399925   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 19335.767905661716   ||  MeanChi2: 19335.767905661716   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 17693.071917154113   ||  MeanChi2: 17693.071917154113   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 17107.486021857847   ||  MeanChi2: 17107.486021857847   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 16624.042762883022   ||  MeanChi2: 16624.042762883022   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 16348.259795029362   ||  MeanChi2: 16348.259795029362   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 15697.671442896564   ||  MeanChi2: 15697.671442896564   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 15614.934675045906   ||  MeanChi2: 15614.934675045906   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 15164.977186362696   ||  MeanChi2: 15164.977186362696   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 14712.103256475906   ||  MeanChi2: 14712.103256475906   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 14638.635232785016   ||  MeanChi2: 14638.635232785016   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 14344.653838051096   ||  MeanChi2: 14344.653838051096   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 14105.608823542354   ||  MeanChi2: 14105.608823542354   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 14070.482871316546   ||  MeanChi2: 14070.482871316546   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 13835.147591410006   ||  MeanChi2: 13835.147591410006   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 13691.896208872575   ||  MeanChi2: 13691.896208872575   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 12929.495578754115   ||  MeanChi2: 12929.495578754115   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 12186.719856577149   ||  MeanChi2: 12186.719856577149   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 12008.293643853769   ||  MeanChi2: 12008.293643853769   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 11258.123727523762   ||  MeanChi2: 11258.123727523762   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 11189.189893891542   ||  MeanChi2: 11189.189893891542   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 10901.253924319411   ||  MeanChi2: 10901.253924319411   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 10611.894268168902   ||  MeanChi2: 10611.894268168902   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 10508.549069315937   ||  MeanChi2: 10508.549069315937   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 10314.114143847946   ||  MeanChi2: 10314.114143847946   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 10255.329624453761   ||  MeanChi2: 10255.329624453761   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 9523.983799134836   ||  MeanChi2: 9523.983799134836   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 9099.222602985563   ||  MeanChi2: 9099.222602985563   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 8969.908825884108   ||  MeanChi2: 8969.908825884108   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 8273.359124705114   ||  MeanChi2: 8273.359124705114   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 8259.032256389251   ||  MeanChi2: 8259.032256389251   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 8127.875220982715   ||  MeanChi2: 8127.875220982715   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 7978.081709885897   ||  MeanChi2: 7978.081709885897   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 7702.906361800342   ||  MeanChi2: 7702.906361800342   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 7125.152710875293   ||  MeanChi2: 7125.152710875293   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 7112.4691761916965   ||  MeanChi2: 7112.4691761916965   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 6995.439288382995   ||  MeanChi2: 6995.439288382995   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 6860.554065727691   ||  MeanChi2: 6860.554065727691   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 6803.148293850475   ||  MeanChi2: 6803.148293850475   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 6728.285621853089   ||  MeanChi2: 6728.285621853089   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 6581.055956126353   ||  MeanChi2: 6581.055956126353   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 6415.685742713227   ||  MeanChi2: 6415.685742713227   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 6058.682045299651   ||  MeanChi2: 6058.682045299651   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 6032.6013673198695   ||  MeanChi2: 6032.6013673198695   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 6031.633399450394   ||  MeanChi2: 6031.633399450394   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 5979.549972615476   ||  MeanChi2: 5979.549972615476   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 5628.885340312497   ||  MeanChi2: 5628.885340312497   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 5084.500325358956   ||  MeanChi2: 5084.500325358956   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 4943.127557111377   ||  MeanChi2: 4943.127557111377   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 4861.877680674798   ||  MeanChi2: 4861.877680674798   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 4605.243205822991   ||  MeanChi2: 4605.243205822991   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 4302.986219353611   ||  MeanChi2: 4302.986219353611   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 4190.940634722093   ||  MeanChi2: 4190.940634722093   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 4184.037995311768   ||  MeanChi2: 4184.037995311768   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 3846.256893123824   ||  MeanChi2: 3846.256893123824   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 3834.6961632867224   ||  MeanChi2: 3834.6961632867224   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 3544.1967313999767   ||  MeanChi2: 3544.1967313999767   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 3375.357685210482   ||  MeanChi2: 3375.357685210482   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 2782.7949046793537   ||  MeanChi2: 2782.7949046793537   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 2687.9143145758794   ||  MeanChi2: 2687.9143145758794   ||  StdChi2: 0.0   ||  
GenNb-130   ||  MinChi2: 2027.0877122920335   ||  MeanChi2: 2027.0877122920335   ||  StdChi2: 0.0   ||  
GenNb-131   ||  MinChi2: 2009.062103151412   ||  MeanChi2: 2009.062103151412   ||  StdChi2: 0.0   ||  
GenNb-132   ||  MinChi2: 1802.3603366975349   ||  MeanChi2: 1802.3603366975349   ||  StdChi2: 0.0   ||  
GenNb-133   ||  MinChi2: 1566.0035555420618   ||  MeanChi2: 1566.0035555420618   ||  StdChi2: 0.0   ||  
GenNb-134   ||  MinChi2: 1526.297116037561   ||  MeanChi2: 1526.297116037561   ||  StdChi2: 0.0   ||  
GenNb-135   ||  MinChi2: 1525.8378630179106   ||  MeanChi2: 1525.8378630179106   ||  StdChi2: 0.0   ||  
GenNb-136   ||  MinChi2: 1512.2513573163585   ||  MeanChi2: 1512.2513573163585   ||  StdChi2: 0.0   ||  
GenNb-137   ||  MinChi2: 1460.0543353053881   ||  MeanChi2: 1460.0543353053881   ||  StdChi2: 0.0   ||  
GenNb-138   ||  MinChi2: 1456.0391854111954   ||  MeanChi2: 1456.0391854111954   ||  StdChi2: 0.0   ||  
GenNb-139   ||  MinChi2: 1427.9109695169084   ||  MeanChi2: 1427.9109695169084   ||  StdChi2: 0.0   ||  
GenNb-140   ||  MinChi2: 1350.3293810480902   ||  MeanChi2: 1350.3293810480902   ||  StdChi2: 0.0   ||  
GenNb-141   ||  MinChi2: 1334.6028945594865   ||  MeanChi2: 1334.6028945594865   ||  StdChi2: 0.0   ||  
GenNb-142   ||  MinChi2: 1299.8324773640318   ||  MeanChi2: 1299.8324773640318   ||  StdChi2: 0.0   ||  
GenNb-143   ||  MinChi2: 1256.6493870449863   ||  MeanChi2: 1256.6493870449863   ||  StdChi2: 0.0   ||  
GenNb-144   ||  MinChi2: 1224.3594553386695   ||  MeanChi2: 1224.3594553386695   ||  StdChi2: 0.0   ||  
GenNb-145   ||  MinChi2: 1221.2046741244205   ||  MeanChi2: 1221.2046741244205   ||  StdChi2: 0.0   ||  
GenNb-146   ||  MinChi2: 1161.3841768069103   ||  MeanChi2: 1161.3841768069103   ||  StdChi2: 0.0   ||  
GenNb-147   ||  MinChi2: 1124.3685285204033   ||  MeanChi2: 1124.3685285204033   ||  StdChi2: 0.0   ||  
GenNb-148   ||  MinChi2: 1026.5831466435175   ||  MeanChi2: 1026.5831466435175   ||  StdChi2: 0.0   ||  
GenNb-149   ||  MinChi2: 880.6216362878006   ||  MeanChi2: 880.6216362878006   ||  StdChi2: 0.0   ||  
