GenNb-1   ||  MinChi2: 134851.3625762444   ||  MeanChi2: 134851.3625762444   ||  StdChi2: 0.0   ||  
GenNb-18   ||  MinChi2: 85801.8595983945   ||  MeanChi2: 85801.8595983945   ||  StdChi2: 0.0   ||  
GenNb-19   ||  MinChi2: 85209.68280472493   ||  MeanChi2: 85209.68280472493   ||  StdChi2: 0.0   ||  
GenNb-20   ||  MinChi2: 84180.94099374332   ||  MeanChi2: 84180.94099374332   ||  StdChi2: 0.0   ||  
GenNb-21   ||  MinChi2: 83717.85343319394   ||  MeanChi2: 83717.85343319394   ||  StdChi2: 0.0   ||  
GenNb-22   ||  MinChi2: 82052.616342399   ||  MeanChi2: 82052.616342399   ||  StdChi2: 0.0   ||  
GenNb-23   ||  MinChi2: 76344.65225522664   ||  MeanChi2: 76344.65225522664   ||  StdChi2: 0.0   ||  
GenNb-24   ||  MinChi2: 75807.82095344618   ||  MeanChi2: 75807.82095344618   ||  StdChi2: 0.0   ||  
GenNb-25   ||  MinChi2: 75641.99188648036   ||  MeanChi2: 75641.99188648036   ||  StdChi2: 0.0   ||  
GenNb-26   ||  MinChi2: 74909.7486012828   ||  MeanChi2: 74909.7486012828   ||  StdChi2: 0.0   ||  
GenNb-27   ||  MinChi2: 68470.61455309   ||  MeanChi2: 68470.61455309   ||  StdChi2: 0.0   ||  
GenNb-28   ||  MinChi2: 66875.08065668057   ||  MeanChi2: 66875.08065668057   ||  StdChi2: 0.0   ||  
GenNb-29   ||  MinChi2: 66714.05796795596   ||  MeanChi2: 66714.05796795596   ||  StdChi2: 0.0   ||  
GenNb-30   ||  MinChi2: 65507.08438459747   ||  MeanChi2: 65507.08438459747   ||  StdChi2: 0.0   ||  
GenNb-31   ||  MinChi2: 64059.33000167901   ||  MeanChi2: 64059.33000167901   ||  StdChi2: 0.0   ||  
GenNb-32   ||  MinChi2: 63956.169416471035   ||  MeanChi2: 63956.169416471035   ||  StdChi2: 0.0   ||  
GenNb-33   ||  MinChi2: 60158.43344128707   ||  MeanChi2: 60158.43344128707   ||  StdChi2: 0.0   ||  
GenNb-34   ||  MinChi2: 55422.48031106776   ||  MeanChi2: 55422.48031106776   ||  StdChi2: 0.0   ||  
GenNb-35   ||  MinChi2: 54050.58895844573   ||  MeanChi2: 54050.58895844573   ||  StdChi2: 0.0   ||  
GenNb-36   ||  MinChi2: 52625.02690296054   ||  MeanChi2: 52625.02690296054   ||  StdChi2: 0.0   ||  
GenNb-37   ||  MinChi2: 51382.708078376985   ||  MeanChi2: 51382.708078376985   ||  StdChi2: 0.0   ||  
GenNb-38   ||  MinChi2: 51278.088263594946   ||  MeanChi2: 51278.088263594946   ||  StdChi2: 0.0   ||  
GenNb-39   ||  MinChi2: 51128.27885362767   ||  MeanChi2: 51128.27885362767   ||  StdChi2: 0.0   ||  
GenNb-40   ||  MinChi2: 50197.11258947557   ||  MeanChi2: 50197.11258947557   ||  StdChi2: 0.0   ||  
GenNb-41   ||  MinChi2: 49712.23919999074   ||  MeanChi2: 49712.23919999074   ||  StdChi2: 0.0   ||  
GenNb-42   ||  MinChi2: 48760.0662365182   ||  MeanChi2: 48760.0662365182   ||  StdChi2: 0.0   ||  
GenNb-43   ||  MinChi2: 45534.87886083803   ||  MeanChi2: 45534.87886083803   ||  StdChi2: 0.0   ||  
GenNb-44   ||  MinChi2: 43823.533593685635   ||  MeanChi2: 43823.533593685635   ||  StdChi2: 0.0   ||  
GenNb-45   ||  MinChi2: 40905.74158894891   ||  MeanChi2: 40905.74158894891   ||  StdChi2: 0.0   ||  
GenNb-46   ||  MinChi2: 40100.44733032465   ||  MeanChi2: 40100.44733032465   ||  StdChi2: 0.0   ||  
GenNb-47   ||  MinChi2: 39043.677969862896   ||  MeanChi2: 39043.677969862896   ||  StdChi2: 0.0   ||  
GenNb-48   ||  MinChi2: 36421.040393669515   ||  MeanChi2: 36421.040393669515   ||  StdChi2: 0.0   ||  
GenNb-49   ||  MinChi2: 34451.28317382614   ||  MeanChi2: 34451.28317382614   ||  StdChi2: 0.0   ||  
GenNb-50   ||  MinChi2: 33482.68890786508   ||  MeanChi2: 33482.68890786508   ||  StdChi2: 0.0   ||  
GenNb-51   ||  MinChi2: 32034.85749574361   ||  MeanChi2: 32034.85749574361   ||  StdChi2: 0.0   ||  
GenNb-52   ||  MinChi2: 31842.050860221407   ||  MeanChi2: 31842.050860221407   ||  StdChi2: 0.0   ||  
GenNb-53   ||  MinChi2: 31760.936896288003   ||  MeanChi2: 31760.936896288003   ||  StdChi2: 0.0   ||  
GenNb-54   ||  MinChi2: 31248.552615680626   ||  MeanChi2: 31248.552615680626   ||  StdChi2: 0.0   ||  
GenNb-55   ||  MinChi2: 30943.716147662828   ||  MeanChi2: 30943.716147662828   ||  StdChi2: 0.0   ||  
GenNb-56   ||  MinChi2: 30817.65729447195   ||  MeanChi2: 30817.65729447195   ||  StdChi2: 0.0   ||  
GenNb-57   ||  MinChi2: 30209.204310092435   ||  MeanChi2: 30209.204310092435   ||  StdChi2: 0.0   ||  
GenNb-58   ||  MinChi2: 30208.08484187216   ||  MeanChi2: 30208.08484187216   ||  StdChi2: 0.0   ||  
GenNb-59   ||  MinChi2: 30153.620352826427   ||  MeanChi2: 30153.620352826427   ||  StdChi2: 0.0   ||  
GenNb-60   ||  MinChi2: 29378.615516574053   ||  MeanChi2: 29378.615516574053   ||  StdChi2: 0.0   ||  
GenNb-61   ||  MinChi2: 26744.665294510785   ||  MeanChi2: 26744.665294510785   ||  StdChi2: 0.0   ||  
GenNb-62   ||  MinChi2: 26667.349086967777   ||  MeanChi2: 26667.349086967777   ||  StdChi2: 0.0   ||  
GenNb-63   ||  MinChi2: 26001.35051284486   ||  MeanChi2: 26001.35051284486   ||  StdChi2: 0.0   ||  
GenNb-64   ||  MinChi2: 25586.53460489685   ||  MeanChi2: 25586.53460489685   ||  StdChi2: 0.0   ||  
GenNb-65   ||  MinChi2: 25004.728534195045   ||  MeanChi2: 25004.728534195045   ||  StdChi2: 0.0   ||  
GenNb-66   ||  MinChi2: 21944.248950604033   ||  MeanChi2: 21944.248950604033   ||  StdChi2: 0.0   ||  
GenNb-67   ||  MinChi2: 21858.51948316018   ||  MeanChi2: 21858.51948316018   ||  StdChi2: 0.0   ||  
GenNb-68   ||  MinChi2: 21791.84683278633   ||  MeanChi2: 21791.84683278633   ||  StdChi2: 0.0   ||  
GenNb-69   ||  MinChi2: 21489.551064523595   ||  MeanChi2: 21489.551064523595   ||  StdChi2: 0.0   ||  
GenNb-70   ||  MinChi2: 20091.46636449438   ||  MeanChi2: 20091.46636449438   ||  StdChi2: 0.0   ||  
GenNb-71   ||  MinChi2: 20090.408127690498   ||  MeanChi2: 20090.408127690498   ||  StdChi2: 0.0   ||  
GenNb-72   ||  MinChi2: 18397.120563277327   ||  MeanChi2: 18397.120563277327   ||  StdChi2: 0.0   ||  
GenNb-73   ||  MinChi2: 17793.34345804755   ||  MeanChi2: 17793.34345804755   ||  StdChi2: 0.0   ||  
GenNb-74   ||  MinChi2: 17294.81520306722   ||  MeanChi2: 17294.81520306722   ||  StdChi2: 0.0   ||  
GenNb-75   ||  MinChi2: 17010.398737695818   ||  MeanChi2: 17010.398737695818   ||  StdChi2: 0.0   ||  
GenNb-76   ||  MinChi2: 16339.358795193582   ||  MeanChi2: 16339.358795193582   ||  StdChi2: 0.0   ||  
GenNb-77   ||  MinChi2: 16254.012358995436   ||  MeanChi2: 16254.012358995436   ||  StdChi2: 0.0   ||  
GenNb-78   ||  MinChi2: 15789.826318434392   ||  MeanChi2: 15789.826318434392   ||  StdChi2: 0.0   ||  
GenNb-79   ||  MinChi2: 15322.568057219763   ||  MeanChi2: 15322.568057219763   ||  StdChi2: 0.0   ||  
GenNb-80   ||  MinChi2: 15246.760309212006   ||  MeanChi2: 15246.760309212006   ||  StdChi2: 0.0   ||  
GenNb-81   ||  MinChi2: 14943.398702643623   ||  MeanChi2: 14943.398702643623   ||  StdChi2: 0.0   ||  
GenNb-82   ||  MinChi2: 14696.704876648793   ||  MeanChi2: 14696.704876648793   ||  StdChi2: 0.0   ||  
GenNb-83   ||  MinChi2: 14660.453330160592   ||  MeanChi2: 14660.453330160592   ||  StdChi2: 0.0   ||  
GenNb-84   ||  MinChi2: 14417.565698452492   ||  MeanChi2: 14417.565698452492   ||  StdChi2: 0.0   ||  
GenNb-85   ||  MinChi2: 14269.707470367224   ||  MeanChi2: 14269.707470367224   ||  StdChi2: 0.0   ||  
GenNb-86   ||  MinChi2: 13482.660673725317   ||  MeanChi2: 13482.660673725317   ||  StdChi2: 0.0   ||  
GenNb-87   ||  MinChi2: 12715.652463778935   ||  MeanChi2: 12715.652463778935   ||  StdChi2: 0.0   ||  
GenNb-88   ||  MinChi2: 12531.370568274264   ||  MeanChi2: 12531.370568274264   ||  StdChi2: 0.0   ||  
GenNb-89   ||  MinChi2: 11756.423758429864   ||  MeanChi2: 11756.423758429864   ||  StdChi2: 0.0   ||  
GenNb-90   ||  MinChi2: 11685.199834081228   ||  MeanChi2: 11685.199834081228   ||  StdChi2: 0.0   ||  
GenNb-91   ||  MinChi2: 11387.672733441981   ||  MeanChi2: 11387.672733441981   ||  StdChi2: 0.0   ||  
GenNb-92   ||  MinChi2: 11088.63192260918   ||  MeanChi2: 11088.63192260918   ||  StdChi2: 0.0   ||  
GenNb-93   ||  MinChi2: 10981.818405529606   ||  MeanChi2: 10981.818405529606   ||  StdChi2: 0.0   ||  
GenNb-94   ||  MinChi2: 10780.842478211236   ||  MeanChi2: 10780.842478211236   ||  StdChi2: 0.0   ||  
GenNb-95   ||  MinChi2: 10720.076286896934   ||  MeanChi2: 10720.076286896934   ||  StdChi2: 0.0   ||  
GenNb-96   ||  MinChi2: 9963.909218362169   ||  MeanChi2: 9963.909218362169   ||  StdChi2: 0.0   ||  
GenNb-97   ||  MinChi2: 9524.580941747918   ||  MeanChi2: 9524.580941747918   ||  StdChi2: 0.0   ||  
GenNb-98   ||  MinChi2: 9390.808802950747   ||  MeanChi2: 9390.808802950747   ||  StdChi2: 0.0   ||  
GenNb-99   ||  MinChi2: 8670.041061114121   ||  MeanChi2: 8670.041061114121   ||  StdChi2: 0.0   ||  
GenNb-100   ||  MinChi2: 8655.212294570236   ||  MeanChi2: 8655.212294570236   ||  StdChi2: 0.0   ||  
GenNb-101   ||  MinChi2: 8519.453141815282   ||  MeanChi2: 8519.453141815282   ||  StdChi2: 0.0   ||  
GenNb-102   ||  MinChi2: 8364.386898850898   ||  MeanChi2: 8364.386898850898   ||  StdChi2: 0.0   ||  
GenNb-103   ||  MinChi2: 8079.47737011765   ||  MeanChi2: 8079.47737011765   ||  StdChi2: 0.0   ||  
GenNb-104   ||  MinChi2: 7481.070029310978   ||  MeanChi2: 7481.070029310978   ||  StdChi2: 0.0   ||  
GenNb-105   ||  MinChi2: 7467.929603465134   ||  MeanChi2: 7467.929603465134   ||  StdChi2: 0.0   ||  
GenNb-106   ||  MinChi2: 7346.676621779247   ||  MeanChi2: 7346.676621779247   ||  StdChi2: 0.0   ||  
GenNb-107   ||  MinChi2: 7206.907108874864   ||  MeanChi2: 7206.907108874864   ||  StdChi2: 0.0   ||  
GenNb-108   ||  MinChi2: 7147.417027330079   ||  MeanChi2: 7147.417027330079   ||  StdChi2: 0.0   ||  
GenNb-109   ||  MinChi2: 7069.831086762689   ||  MeanChi2: 7069.831086762689   ||  StdChi2: 0.0   ||  
GenNb-110   ||  MinChi2: 6917.22838171854   ||  MeanChi2: 6917.22838171854   ||  StdChi2: 0.0   ||  
GenNb-111   ||  MinChi2: 6745.794961248188   ||  MeanChi2: 6745.794961248188   ||  StdChi2: 0.0   ||  
GenNb-112   ||  MinChi2: 6375.594961520812   ||  MeanChi2: 6375.594961520812   ||  StdChi2: 0.0   ||  
GenNb-113   ||  MinChi2: 6348.544250222145   ||  MeanChi2: 6348.544250222145   ||  StdChi2: 0.0   ||  
GenNb-114   ||  MinChi2: 6347.540263998005   ||  MeanChi2: 6347.540263998005   ||  StdChi2: 0.0   ||  
GenNb-115   ||  MinChi2: 6293.51707936533   ||  MeanChi2: 6293.51707936533   ||  StdChi2: 0.0   ||  
GenNb-116   ||  MinChi2: 5929.701612568932   ||  MeanChi2: 5929.701612568932   ||  StdChi2: 0.0   ||  
GenNb-117   ||  MinChi2: 5364.559388808944   ||  MeanChi2: 5364.559388808944   ||  StdChi2: 0.0   ||  
GenNb-118   ||  MinChi2: 5217.721397298138   ||  MeanChi2: 5217.721397298138   ||  StdChi2: 0.0   ||  
GenNb-119   ||  MinChi2: 5133.315529199316   ||  MeanChi2: 5133.315529199316   ||  StdChi2: 0.0   ||  
GenNb-120   ||  MinChi2: 4866.636976863481   ||  MeanChi2: 4866.636976863481   ||  StdChi2: 0.0   ||  
GenNb-121   ||  MinChi2: 4552.39253545109   ||  MeanChi2: 4552.39253545109   ||  StdChi2: 0.0   ||  
GenNb-122   ||  MinChi2: 4435.856521801186   ||  MeanChi2: 4435.856521801186   ||  StdChi2: 0.0   ||  
GenNb-123   ||  MinChi2: 4428.676379325639   ||  MeanChi2: 4428.676379325639   ||  StdChi2: 0.0   ||  
GenNb-124   ||  MinChi2: 4077.185612266528   ||  MeanChi2: 4077.185612266528   ||  StdChi2: 0.0   ||  
GenNb-125   ||  MinChi2: 4065.1509467077285   ||  MeanChi2: 4065.1509467077285   ||  StdChi2: 0.0   ||  
GenNb-126   ||  MinChi2: 3762.6310753685952   ||  MeanChi2: 3762.6310753685952   ||  StdChi2: 0.0   ||  
GenNb-127   ||  MinChi2: 3586.70072580375   ||  MeanChi2: 3586.70072580375   ||  StdChi2: 0.0   ||  
GenNb-128   ||  MinChi2: 2968.5347184405177   ||  MeanChi2: 2968.5347184405177   ||  StdChi2: 0.0   ||  
GenNb-129   ||  MinChi2: 2869.4357815075023   ||  MeanChi2: 2869.4357815075023   ||  StdChi2: 0.0   ||  
GenNb-130   ||  MinChi2: 2178.058907145167   ||  MeanChi2: 2178.058907145167   ||  StdChi2: 0.0   ||  
GenNb-131   ||  MinChi2: 2159.166202081327   ||  MeanChi2: 2159.166202081327   ||  StdChi2: 0.0   ||  
GenNb-132   ||  MinChi2: 1942.3641391817418   ||  MeanChi2: 1942.3641391817418   ||  StdChi2: 0.0   ||  
GenNb-133   ||  MinChi2: 1694.0556338943952   ||  MeanChi2: 1694.0556338943952   ||  StdChi2: 0.0   ||  
GenNb-134   ||  MinChi2: 1652.2929909466743   ||  MeanChi2: 1652.2929909466743   ||  StdChi2: 0.0   ||  
GenNb-135   ||  MinChi2: 1651.8098668140806   ||  MeanChi2: 1651.8098668140806   ||  StdChi2: 0.0   ||  
GenNb-136   ||  MinChi2: 1637.516226841182   ||  MeanChi2: 1637.516226841182   ||  StdChi2: 0.0   ||  
GenNb-137   ||  MinChi2: 1582.5853515467572   ||  MeanChi2: 1582.5853515467572   ||  StdChi2: 0.0   ||  
GenNb-138   ||  MinChi2: 1578.3587505355274   ||  MeanChi2: 1578.3587505355274   ||  StdChi2: 0.0   ||  
GenNb-139   ||  MinChi2: 1548.7444476494882   ||  MeanChi2: 1548.7444476494882   ||  StdChi2: 0.0   ||  
GenNb-140   ||  MinChi2: 1467.0191197434292   ||  MeanChi2: 1467.0191197434292   ||  StdChi2: 0.0   ||  
GenNb-141   ||  MinChi2: 1450.4442678780151   ||  MeanChi2: 1450.4442678780151   ||  StdChi2: 0.0   ||  
GenNb-142   ||  MinChi2: 1413.7876340905789   ||  MeanChi2: 1413.7876340905789   ||  StdChi2: 0.0   ||  
GenNb-143   ||  MinChi2: 1368.2410406703345   ||  MeanChi2: 1368.2410406703345   ||  StdChi2: 0.0   ||  
GenNb-144   ||  MinChi2: 1334.1680010528696   ||  MeanChi2: 1334.1680010528696   ||  StdChi2: 0.0   ||  
GenNb-145   ||  MinChi2: 1330.8382586228538   ||  MeanChi2: 1330.8382586228538   ||  StdChi2: 0.0   ||  
GenNb-146   ||  MinChi2: 1267.6739434000785   ||  MeanChi2: 1267.6739434000785   ||  StdChi2: 0.0   ||  
GenNb-147   ||  MinChi2: 1228.5631733380071   ||  MeanChi2: 1228.5631733380071   ||  StdChi2: 0.0   ||  
GenNb-148   ||  MinChi2: 1125.138651764768   ||  MeanChi2: 1125.138651764768   ||  StdChi2: 0.0   ||  
GenNb-149   ||  MinChi2: 970.436859734646   ||  MeanChi2: 970.436859734646   ||  StdChi2: 0.0   ||  
