GenNb-1   ||  MinChi2: 66229.26257151422   ||  MeanChi2: 350362.62367255153   ||  StdChi2: 195733.9866691161   ||  
GenNb-2   ||  MinChi2: 63322.40750648199   ||  MeanChi2: 284350.61415443366   ||  StdChi2: 170044.3770389991   ||  
GenNb-3   ||  MinChi2: 56050.67126944627   ||  MeanChi2: 179310.02395620887   ||  StdChi2: 100983.81848421729   ||  
GenNb-4   ||  MinChi2: 56050.67126944627   ||  MeanChi2: 158617.8213011168   ||  StdChi2: 103765.25568357008   ||  
GenNb-5   ||  MinChi2: 38406.29921590757   ||  MeanChi2: 116283.77950124811   ||  StdChi2: 93886.11984767953   ||  
GenNb-6   ||  MinChi2: 29362.93312554291   ||  MeanChi2: 94736.27680984004   ||  StdChi2: 58904.117031610316   ||  
GenNb-7   ||  MinChi2: 858.8457558678916   ||  MeanChi2: 62207.239104584245   ||  StdChi2: 66062.01740997616   ||  
GenNb-8   ||  MinChi2: 858.8457558678916   ||  MeanChi2: 36166.93909007214   ||  StdChi2: 41897.56290287579   ||  
GenNb-9   ||  MinChi2: 412.2362955970727   ||  MeanChi2: 32870.39161905123   ||  StdChi2: 41743.78039666322   ||  
GenNb-10   ||  MinChi2: 412.2362955970727   ||  MeanChi2: 18568.16174380255   ||  StdChi2: 23472.627600473763   ||  
GenNb-11   ||  MinChi2: 49.328887112168545   ||  MeanChi2: 16306.110473533232   ||  StdChi2: 24334.85789663748   ||  
GenNb-12   ||  MinChi2: 49.328887112168545   ||  MeanChi2: 11165.84256555437   ||  StdChi2: 20281.68289543725   ||  
GenNb-13   ||  MinChi2: 9.198839087533221   ||  MeanChi2: 10756.216597983212   ||  StdChi2: 20333.228317552803   ||  
