GenNb-1   ||  MinChi2: 1697257.7775400076   ||  MeanChi2: 71323172009.01793   ||  StdChi2: 115923770829.54198   ||  
GenNb-2   ||  MinChi2: 1697257.7775400076   ||  MeanChi2: 29655911373.244656   ||  StdChi2: 48238170694.90699   ||  
GenNb-3   ||  MinChi2: 1697257.7775400076   ||  MeanChi2: 26367645730.83055   ||  StdChi2: 48788527250.93143   ||  
GenNb-4   ||  MinChi2: 1697257.7775400076   ||  MeanChi2: 3348014475.3783817   ||  StdChi2: 4119941915.7627716   ||  
GenNb-6   ||  MinChi2: 1697257.7775400076   ||  MeanChi2: 2556036743.875068   ||  StdChi2: 3992218820.025781   ||  
GenNb-7   ||  MinChi2: 195422.46950675602   ||  MeanChi2: 2430310883.7920785   ||  StdChi2: 3900437366.7849126   ||  
GenNb-8   ||  MinChi2: 195422.46950675602   ||  MeanChi2: 1599772478.6723123   ||  StdChi2: 3126637633.514109   ||  
GenNb-9   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 1033918970.7925886   ||  StdChi2: 2896319770.4962754   ||  
GenNb-11   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 1033758657.4508097   ||  StdChi2: 2896376930.440411   ||  
GenNb-13   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 1033746416.8805676   ||  StdChi2: 2896381298.6540337   ||  
GenNb-14   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 1032847539.5602875   ||  StdChi2: 2896698216.56551   ||  
GenNb-15   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 1032804109.5460516   ||  StdChi2: 2896713667.725934   ||  
GenNb-16   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 970176361.8929435   ||  StdChi2: 2721873402.2128353   ||  
GenNb-17   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 7915670.125713719   ||  StdChi2: 16528825.65024603   ||  
GenNb-19   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 7830834.722895633   ||  StdChi2: 16563313.26715323   ||  
GenNb-20   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 7668966.395380365   ||  StdChi2: 16619463.683695078   ||  
GenNb-23   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 7666431.034528517   ||  StdChi2: 16620320.10996107   ||  
GenNb-26   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 7648668.325550088   ||  StdChi2: 16628199.392317321   ||  
GenNb-27   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 7507747.213667098   ||  StdChi2: 16362799.877534742   ||  
GenNb-30   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 6624973.224157396   ||  StdChi2: 13898725.583064869   ||  
GenNb-33   ||  MinChi2: 5906.386982832482   ||  MeanChi2: 6614869.189191638   ||  StdChi2: 13903422.545652749   ||  
