GenNb-2   ||  MinChi2: 32747.322358399993   ||  MeanChi2: 73106.25967676562   ||  StdChi2: 22497.374938358163   ||  
GenNb-3   ||  MinChi2: 32747.322358399993   ||  MeanChi2: 69875.54368269793   ||  StdChi2: 21997.555854431746   ||  
GenNb-4   ||  MinChi2: 32747.322358399993   ||  MeanChi2: 67053.01309093687   ||  StdChi2: 18434.831147450004   ||  
GenNb-1   ||  MinChi2: 32747.322358399993   ||  MeanChi2: 91513.98693376161   ||  StdChi2: 42937.66629161734   ||  
GenNb-2   ||  MinChi2: 21771.55407756061   ||  MeanChi2: 86728.41309847945   ||  StdChi2: 44680.46152104912   ||  
GenNb-1   ||  MinChi2: 32747.322358399993   ||  MeanChi2: 77603.78569801853   ||  StdChi2: 42762.120215294126   ||  
GenNb-2   ||  MinChi2: 17189.317783357532   ||  MeanChi2: 62509.201937607446   ||  StdChi2: 45882.33827931533   ||  
GenNb-3   ||  MinChi2: 17189.317783357532   ||  MeanChi2: 58898.914366226774   ||  StdChi2: 46188.40708818528   ||  
GenNb-4   ||  MinChi2: 17189.317783357532   ||  MeanChi2: 40559.51152872278   ||  StdChi2: 19001.420107491234   ||  
GenNb-5   ||  MinChi2: 17189.317783357532   ||  MeanChi2: 37267.25836775056   ||  StdChi2: 16261.6381832996   ||  
GenNb-1   ||  MinChi2: 32747.322358399993   ||  MeanChi2: 87291.6684784443   ||  StdChi2: 44963.10910037596   ||  
GenNb-3   ||  MinChi2: 24607.878852480615   ||  MeanChi2: 73595.69595386839   ||  StdChi2: 43538.182683565734   ||  
GenNb-4   ||  MinChi2: 24607.878852480615   ||  MeanChi2: 58503.04677999554   ||  StdChi2: 23186.9729042534   ||  
GenNb-5   ||  MinChi2: 24607.878852480615   ||  MeanChi2: 56447.23338396136   ||  StdChi2: 24456.102887472058   ||  
GenNb-6   ||  MinChi2: 17629.402448642468   ||  MeanChi2: 43041.148902052446   ||  StdChi2: 26568.4308234567   ||  
GenNb-7   ||  MinChi2: 7412.777659108041   ||  MeanChi2: 26303.63367789538   ||  StdChi2: 11102.35520591418   ||  
